Hospital_ID,Hospital_Name,Location_Lat,Location_Lon,ICU_Beds_Total,ICU_Beds_Occupied,Traffic_Index,Ambulance_ETA_Minutes,Patient_Severity_Level,Weather_Condition
H001,Manipal Hospital,12.914679,77.519991,45,2,3,14,Medium,Foggy
H001,Manipal Hospital,13.090085,77.663152,51,10,5,17,Low,Clear
H001,Manipal Hospital,13.045066,77.574596,48,43,4,9,High,Rainy
H002,Apollo Hospital,12.948824,77.544583,98,74,10,23,High,Foggy
H003,Sakra Hospital,13.089257,77.745268,42,3,5,19,High,Clear
H001,Manipal Hospital,13.068341,77.743858,36,34,7,12,Low,Clear
H001,Manipal Hospital,12.896127,77.608649,47,45,1,19,Low,Rainy
H001,Manipal Hospital,13.044164,77.674622,24,2,2,15,Medium,Foggy
H002,Apollo Hospital,12.970996,77.620689,40,10,1,12,Medium,Stormy
H003,Sakra Hospital,12.871777,77.759655,84,73,7,24,Medium,Clear
H001,Manipal Hospital,13.076998,77.53279,48,16,6,18,Medium,Clear
H001,Manipal Hospital,12.941439,77.645909,29,4,7,22,Medium,Clear
H002,Apollo Hospital,12.936115,77.547182,79,8,2,18,Low,Foggy
H002,Apollo Hospital,12.942373,77.545922,30,24,5,19,Low,Foggy
H002,Apollo Hospital,12.899668,77.775487,93,35,0,22,Low,Foggy
H002,Apollo Hospital,12.93286,77.576491,87,12,10,33,Medium,Foggy
H003,Sakra Hospital,12.885967,77.764762,94,60,4,20,Low,Foggy
H003,Sakra Hospital,12.990118,77.739701,62,38,6,24,Medium,Clear
H001,Manipal Hospital,12.832286,77.527475,30,10,0,12,Low,Clear
H003,Sakra Hospital,12.949786,77.658649,43,8,9,32,Medium,Clear
H002,Apollo Hospital,12.91659,77.77462,38,14,0,16,Medium,Foggy
H001,Manipal Hospital,12.849993,77.668549,95,93,10,30,Medium,Clear
H001,Manipal Hospital,13.091141,77.793828,60,22,0,14,Low,Clear
H003,Sakra Hospital,12.987308,77.690974,55,36,3,17,Critical,Stormy
H003,Sakra Hospital,12.840359,77.573878,24,2,0,21,Low,Clear
H002,Apollo Hospital,12.925843,77.65372,52,22,0,11,Low,Stormy
H001,Manipal Hospital,13.013986,77.55512,34,29,5,21,Medium,Rainy
H002,Apollo Hospital,12.915213,77.688412,88,42,7,28,Medium,Clear
H003,Sakra Hospital,12.918571,77.642027,25,15,1,18,Medium,Clear
H002,Apollo Hospital,12.878018,77.645434,37,34,10,27,Medium,Rainy
H001,Manipal Hospital,12.936155,77.77631,98,10,2,26,Low,Foggy
H001,Manipal Hospital,13.045686,77.643075,21,12,7,26,Low,Stormy
H002,Apollo Hospital,13.085985,77.774772,48,44,8,28,Low,Foggy
H003,Sakra Hospital,13.04153,77.569153,76,8,7,22,Medium,Clear
H003,Sakra Hospital,12.880256,77.720175,47,11,4,20,Low,Stormy
H003,Sakra Hospital,12.814419,77.62068,52,13,6,19,Low,Rainy
H002,Apollo Hospital,12.859411,77.653562,74,40,0,21,Low,Rainy
H002,Apollo Hospital,12.987492,77.741678,36,36,2,16,Low,Stormy
H001,Manipal Hospital,12.913868,77.625196,70,19,1,10,High,Rainy
H003,Sakra Hospital,13.004637,77.637991,85,79,7,16,Low,Rainy
H003,Sakra Hospital,13.008228,77.599755,90,55,10,25,Low,Stormy
H002,Apollo Hospital,12.898962,77.615599,58,58,10,26,Low,Clear
H001,Manipal Hospital,12.95647,77.67004,100,68,4,25,Low,Stormy
H003,Sakra Hospital,12.998346,77.701325,82,52,6,16,Critical,Rainy
H002,Apollo Hospital,13.017067,77.701799,34,5,3,17,Low,Rainy
H002,Apollo Hospital,12.898726,77.511338,28,26,7,23,Low,Clear
H001,Manipal Hospital,12.97164,77.618727,23,4,2,24,Low,Clear
H003,Sakra Hospital,12.827282,77.547362,49,11,9,28,Low,Stormy
H003,Sakra Hospital,12.976468,77.598762,27,26,2,19,Medium,Rainy
H003,Sakra Hospital,13.032159,77.562573,41,35,7,16,Medium,Clear
H003,Sakra Hospital,13.053848,77.563335,29,15,5,23,Low,Rainy
H003,Sakra Hospital,12.868531,77.772418,94,43,6,23,High,Rainy
H003,Sakra Hospital,13.028806,77.508491,100,74,7,17,Medium,Clear
H001,Manipal Hospital,12.81464,77.664684,81,74,3,17,Low,Clear
H002,Apollo Hospital,12.95453,77.666899,88,9,3,11,Medium,Clear
H002,Apollo Hospital,12.842946,77.681961,72,4,4,21,Medium,Rainy
H003,Sakra Hospital,13.005612,77.54218,57,49,1,14,High,Foggy
H002,Apollo Hospital,12.848681,77.635586,71,35,5,17,Medium,Rainy
H002,Apollo Hospital,12.985776,77.637788,55,0,0,15,High,Stormy
H002,Apollo Hospital,12.826289,77.791617,64,33,5,19,Low,Rainy
H002,Apollo Hospital,12.957409,77.757215,31,27,0,16,Medium,Foggy
H002,Apollo Hospital,12.865337,77.742396,69,68,2,22,Critical,Foggy
H002,Apollo Hospital,12.982418,77.581487,48,15,6,9,Medium,Stormy
H003,Sakra Hospital,12.977916,77.544435,37,24,1,18,Medium,Clear
H001,Manipal Hospital,12.959325,77.737023,98,65,3,14,Low,Foggy
H002,Apollo Hospital,12.890501,77.775252,47,24,7,16,Low,Stormy
H003,Sakra Hospital,13.091931,77.517217,56,42,7,26,Medium,Rainy
H002,Apollo Hospital,12.87909,77.625026,100,26,5,21,Low,Rainy
H002,Apollo Hospital,12.967736,77.599867,25,5,3,20,Low,Clear
H002,Apollo Hospital,13.042749,77.568031,24,16,1,15,High,Stormy
H002,Apollo Hospital,13.061038,77.615725,49,6,9,20,Critical,Stormy
H003,Sakra Hospital,12.988681,77.695396,66,53,6,21,Medium,Stormy
H003,Sakra Hospital,12.971387,77.541611,91,55,1,20,Low,Clear
H001,Manipal Hospital,12.915965,77.795571,87,27,9,19,Low,Rainy
H002,Apollo Hospital,12.907603,77.775912,38,12,2,24,Medium,Rainy
H003,Sakra Hospital,13.005255,77.73123,60,12,4,19,Low,Rainy
H001,Manipal Hospital,12.992313,77.500621,68,28,10,22,Low,Rainy
H003,Sakra Hospital,12.979996,77.711029,24,11,5,17,Medium,Rainy
H002,Apollo Hospital,12.939431,77.502446,99,30,0,16,Medium,Clear
H002,Apollo Hospital,12.976766,77.772224,55,36,2,15,Medium,Stormy
H002,Apollo Hospital,13.021394,77.549049,50,23,7,25,Low,Stormy
H002,Apollo Hospital,12.958531,77.543366,70,62,10,18,Low,Clear
H001,Manipal Hospital,13.084402,77.535819,52,47,2,13,Low,Stormy
H001,Manipal Hospital,12.959292,77.712129,30,19,10,16,Low,Clear
H001,Manipal Hospital,12.809638,77.553864,41,29,5,18,Medium,Rainy
H002,Apollo Hospital,12.935027,77.573047,32,14,5,12,Medium,Stormy
H003,Sakra Hospital,12.814475,77.588702,76,16,5,20,Low,Clear
H001,Manipal Hospital,12.882342,77.643996,87,46,6,20,Low,Clear
H002,Apollo Hospital,12.953595,77.660856,100,67,9,18,Medium,Stormy
H002,Apollo Hospital,12.850527,77.583416,62,25,4,26,High,Clear
H001,Manipal Hospital,13.063498,77.679898,96,76,10,21,Medium,Foggy
H003,Sakra Hospital,12.814285,77.699762,34,19,6,23,Medium,Rainy
H002,Apollo Hospital,13.060666,77.631954,33,26,8,19,Low,Foggy
H003,Sakra Hospital,13.018315,77.722208,98,39,6,24,Low,Stormy
H002,Apollo Hospital,13.08393,77.694723,96,5,6,13,Low,Clear
H002,Apollo Hospital,12.839325,77.569335,38,3,10,19,Low,Rainy
H001,Manipal Hospital,13.094156,77.709902,82,61,2,19,Low,Foggy
H001,Manipal Hospital,12.905379,77.500234,87,73,9,21,Low,Foggy
H002,Apollo Hospital,12.872122,77.70677,73,37,0,8,Medium,Stormy
H003,Sakra Hospital,12.998305,77.756903,99,99,9,22,Low,Clear
H002,Apollo Hospital,13.003454,77.693746,88,28,4,12,Low,Stormy
H003,Sakra Hospital,12.817034,77.730495,66,23,2,18,High,Stormy
H003,Sakra Hospital,12.978002,77.734281,82,68,9,26,Low,Stormy
H003,Sakra Hospital,13.061879,77.511057,40,22,8,19,Low,Foggy
H002,Apollo Hospital,12.955353,77.660563,93,57,6,20,Critical,Stormy
H003,Sakra Hospital,12.804728,77.734125,100,95,5,15,Low,Stormy
H003,Sakra Hospital,13.073016,77.714727,99,31,5,13,Low,Stormy
H001,Manipal Hospital,12.871478,77.512567,63,19,4,15,Medium,Foggy
H003,Sakra Hospital,12.952807,77.729023,97,90,4,19,Low,Stormy
H003,Sakra Hospital,13.088302,77.700619,100,71,9,22,Medium,Rainy
H003,Sakra Hospital,12.992678,77.501288,28,10,0,10,High,Stormy
H001,Manipal Hospital,12.976065,77.506008,87,6,10,25,High,Clear
H003,Sakra Hospital,12.883798,77.607603,33,33,7,24,Medium,Stormy
H002,Apollo Hospital,12.928159,77.520665,85,74,9,26,Medium,Foggy
H003,Sakra Hospital,12.997305,77.551489,31,13,4,16,Medium,Clear
H002,Apollo Hospital,13.015689,77.686935,78,22,7,27,Low,Foggy
H003,Sakra Hospital,13.024081,77.507463,36,11,8,15,Medium,Foggy
H003,Sakra Hospital,12.972979,77.695976,81,72,3,24,Medium,Stormy
H002,Apollo Hospital,12.95465,77.718448,64,63,2,10,High,Foggy
H001,Manipal Hospital,13.06228,77.655837,66,33,8,28,Medium,Stormy
H002,Apollo Hospital,12.992153,77.708122,83,4,9,30,Low,Clear
H002,Apollo Hospital,12.897043,77.730007,48,37,7,30,Medium,Rainy
H002,Apollo Hospital,12.974299,77.672326,82,50,10,34,Low,Foggy
H003,Sakra Hospital,12.810148,77.570026,29,8,6,21,Low,Stormy
H002,Apollo Hospital,12.852415,77.500506,45,35,7,26,Low,Foggy
H002,Apollo Hospital,12.956457,77.725785,39,22,5,18,High,Rainy
H001,Manipal Hospital,13.026939,77.775413,43,8,7,19,Low,Foggy
H003,Sakra Hospital,12.847458,77.565605,64,52,1,18,Low,Rainy
H001,Manipal Hospital,12.94737,77.64345,84,81,8,26,High,Clear
H003,Sakra Hospital,12.986642,77.649794,55,27,9,17,Medium,Foggy
H003,Sakra Hospital,12.824381,77.519739,24,22,10,30,High,Rainy
H002,Apollo Hospital,12.805621,77.690703,36,8,3,14,Medium,Foggy
H001,Manipal Hospital,12.97709,77.737964,66,49,0,21,Medium,Foggy
H002,Apollo Hospital,12.831147,77.60621,87,28,5,14,Low,Foggy
H002,Apollo Hospital,12.893614,77.749827,49,3,4,11,Medium,Stormy
H003,Sakra Hospital,12.852972,77.594981,53,50,1,13,Low,Rainy
H001,Manipal Hospital,12.982412,77.712649,35,8,7,21,Medium,Rainy
H003,Sakra Hospital,12.806072,77.632192,91,47,8,24,Medium,Foggy
H002,Apollo Hospital,13.068226,77.597277,25,4,0,5,Low,Foggy
H001,Manipal Hospital,12.881315,77.593673,92,70,8,23,High,Rainy
H003,Sakra Hospital,12.822876,77.565305,32,23,6,24,Medium,Clear
H003,Sakra Hospital,12.86005,77.630816,83,21,8,21,High,Rainy
H001,Manipal Hospital,13.075864,77.641255,31,29,9,19,Low,Clear
H002,Apollo Hospital,12.866226,77.594777,97,28,10,30,Medium,Stormy
H002,Apollo Hospital,12.93677,77.788725,31,8,7,25,Low,Rainy
H001,Manipal Hospital,13.068839,77.575866,50,37,4,10,Low,Rainy
H003,Sakra Hospital,13.022252,77.580735,39,25,2,17,Critical,Stormy
H003,Sakra Hospital,13.01995,77.506581,49,44,2,20,Medium,Stormy
H001,Manipal Hospital,12.961654,77.720434,73,40,1,11,Low,Rainy
H003,Sakra Hospital,12.904781,77.655841,89,45,0,17,Low,Foggy
H003,Sakra Hospital,12.873562,77.602558,81,19,1,10,Low,Foggy
H001,Manipal Hospital,13.038803,77.602291,88,29,5,11,High,Clear
H002,Apollo Hospital,12.827396,77.590698,34,27,0,12,Medium,Clear
H003,Sakra Hospital,12.88212,77.517838,68,49,3,6,Low,Stormy
H003,Sakra Hospital,12.981485,77.79349,53,23,7,12,Low,Stormy
H003,Sakra Hospital,12.851062,77.54073,76,27,6,17,Critical,Foggy
H003,Sakra Hospital,13.099964,77.546224,35,11,1,17,Medium,Clear
H002,Apollo Hospital,12.885418,77.587009,51,31,6,25,Low,Stormy
H001,Manipal Hospital,12.83049,77.647807,48,12,9,17,Medium,Clear
H003,Sakra Hospital,12.945628,77.77598,98,45,6,20,Medium,Stormy
H002,Apollo Hospital,12.883769,77.712669,85,21,1,11,Low,Foggy
H003,Sakra Hospital,12.986029,77.533627,61,40,6,11,Low,Clear
H002,Apollo Hospital,13.049352,77.516516,54,43,6,23,Low,Stormy
H002,Apollo Hospital,12.816533,77.681082,39,2,3,21,Low,Stormy
H002,Apollo Hospital,12.927953,77.680765,29,22,5,15,Low,Stormy
H001,Manipal Hospital,12.946262,77.554641,26,7,2,16,Low,Clear
H003,Sakra Hospital,13.042363,77.625805,32,24,4,14,Medium,Rainy
H003,Sakra Hospital,12.98902,77.631339,41,8,10,19,Medium,Rainy
H001,Manipal Hospital,12.802002,77.574836,71,38,6,17,Low,Foggy
H002,Apollo Hospital,12.919221,77.560328,36,33,2,19,High,Foggy
H003,Sakra Hospital,12.856934,77.649508,35,24,3,18,Low,Stormy
H002,Apollo Hospital,12.855367,77.545321,63,7,7,29,High,Clear
H002,Apollo Hospital,12.922045,77.785569,33,19,7,17,Low,Stormy
H001,Manipal Hospital,12.809101,77.5944,58,12,6,23,Low,Rainy
H003,Sakra Hospital,12.912972,77.546493,24,13,6,23,Low,Stormy
H001,Manipal Hospital,13.032218,77.614676,75,17,5,28,Low,Clear
H003,Sakra Hospital,12.968134,77.592152,86,19,0,18,Low,Clear
H003,Sakra Hospital,12.910749,77.724287,93,83,1,14,Low,Clear
H002,Apollo Hospital,12.927744,77.767077,63,30,2,20,Low,Clear
H001,Manipal Hospital,13.077891,77.517649,87,36,9,27,Low,Clear
H003,Sakra Hospital,13.086117,77.550064,67,24,3,19,Low,Foggy
H003,Sakra Hospital,12.990772,77.770144,72,49,0,13,Medium,Foggy
H002,Apollo Hospital,12.870081,77.614737,34,19,1,13,Low,Rainy
H002,Apollo Hospital,12.988739,77.631596,73,61,3,15,Low,Clear
H001,Manipal Hospital,12.940099,77.523229,28,5,1,15,Low,Clear
H001,Manipal Hospital,12.811515,77.706742,96,13,5,18,Low,Rainy
H003,Sakra Hospital,12.875504,77.798668,59,41,8,20,Critical,Stormy
H001,Manipal Hospital,12.962579,77.756673,60,55,0,18,Low,Foggy
H003,Sakra Hospital,13.00778,77.592501,83,73,4,19,Low,Clear
H002,Apollo Hospital,13.059695,77.702163,73,66,10,18,Medium,Foggy
H001,Manipal Hospital,12.939231,77.607713,31,13,7,28,Low,Rainy
H003,Sakra Hospital,12.950338,77.661242,54,29,5,27,Critical,Rainy
H001,Manipal Hospital,13.013867,77.798633,75,64,8,26,Medium,Rainy
H003,Sakra Hospital,12.893114,77.505713,100,20,1,17,Low,Clear
H002,Apollo Hospital,12.869055,77.709147,36,7,4,20,Medium,Foggy
H001,Manipal Hospital,13.068507,77.666025,27,25,6,17,Medium,Rainy
H002,Apollo Hospital,12.811306,77.731173,66,66,4,15,High,Clear
H003,Sakra Hospital,12.809756,77.644082,53,7,8,28,High,Stormy
H003,Sakra Hospital,13.076463,77.527171,96,53,7,22,Low,Rainy
H002,Apollo Hospital,13.045978,77.699892,92,80,6,26,Low,Foggy
H003,Sakra Hospital,12.821211,77.614054,76,21,10,22,Low,Stormy
H001,Manipal Hospital,12.816664,77.631287,27,1,7,18,Low,Stormy
H001,Manipal Hospital,12.880882,77.500525,58,12,9,25,Medium,Foggy
H002,Apollo Hospital,12.927373,77.531348,28,10,3,20,High,Foggy
H002,Apollo Hospital,12.965043,77.769465,98,27,6,14,Low,Stormy
H001,Manipal Hospital,13.017394,77.739398,59,34,1,17,Medium,Stormy
H002,Apollo Hospital,13.042055,77.762035,26,6,10,26,Low,Foggy
H002,Apollo Hospital,13.072878,77.788165,38,18,2,10,Medium,Clear
H001,Manipal Hospital,12.958065,77.740966,82,26,1,14,High,Rainy
H002,Apollo Hospital,13.009551,77.71803,22,10,3,18,Medium,Clear
H002,Apollo Hospital,12.83773,77.60578,84,36,6,26,Low,Foggy
H001,Manipal Hospital,12.953611,77.687988,44,43,7,20,High,Rainy
H001,Manipal Hospital,12.966486,77.64952,91,56,0,19,Low,Foggy
H001,Manipal Hospital,12.886085,77.555043,26,15,4,15,Medium,Foggy
H003,Sakra Hospital,12.9131,77.522808,46,11,1,14,Low,Clear
H003,Sakra Hospital,12.842275,77.545952,72,63,3,22,Low,Stormy
H001,Manipal Hospital,13.091892,77.526267,28,22,9,27,Medium,Foggy
H002,Apollo Hospital,12.961749,77.593236,68,67,1,5,High,Rainy
H002,Apollo Hospital,12.943592,77.507226,59,6,8,28,Medium,Rainy
H003,Sakra Hospital,12.945351,77.538675,33,5,3,11,Low,Clear
H002,Apollo Hospital,12.968532,77.739561,59,15,7,22,Low,Clear
H003,Sakra Hospital,12.83346,77.794933,93,1,2,17,Low,Rainy
H001,Manipal Hospital,12.991505,77.541653,37,6,4,26,Medium,Clear
H001,Manipal Hospital,12.845782,77.558112,65,41,9,22,Low,Foggy
H001,Manipal Hospital,12.929119,77.619208,45,24,3,14,High,Rainy
H002,Apollo Hospital,13.024721,77.691758,48,45,3,19,Low,Rainy
H002,Apollo Hospital,12.847172,77.522101,65,9,2,10,Medium,Rainy
H001,Manipal Hospital,12.981582,77.711607,69,9,5,29,Low,Foggy
H002,Apollo Hospital,12.938869,77.660546,42,20,0,7,Low,Clear
H001,Manipal Hospital,12.952216,77.563139,69,34,1,12,High,Stormy
H003,Sakra Hospital,12.967146,77.732174,25,0,0,9,High,Rainy
H003,Sakra Hospital,13.086882,77.56651,65,28,2,9,Critical,Foggy
H001,Manipal Hospital,12.865465,77.733915,58,36,4,30,Low,Foggy
H001,Manipal Hospital,12.883937,77.738231,39,18,8,20,Medium,Clear
H003,Sakra Hospital,12.957562,77.546309,99,5,5,18,Low,Clear
H001,Manipal Hospital,12.955411,77.776274,94,25,3,13,Low,Foggy
H002,Apollo Hospital,12.928021,77.724417,75,44,8,17,Low,Foggy
H003,Sakra Hospital,12.903376,77.789262,96,26,7,16,Low,Rainy
H001,Manipal Hospital,12.885787,77.77575,55,36,4,16,Low,Stormy
H003,Sakra Hospital,12.895554,77.577264,86,46,9,26,Medium,Foggy
H002,Apollo Hospital,12.817977,77.773077,71,57,10,27,High,Clear
H002,Apollo Hospital,12.87294,77.584276,21,6,7,16,Medium,Clear
H003,Sakra Hospital,13.080413,77.722256,32,1,6,25,Low,Stormy
H003,Sakra Hospital,12.947477,77.79991,24,2,0,14,Low,Rainy
H002,Apollo Hospital,12.973768,77.591336,93,39,7,19,Medium,Stormy
H002,Apollo Hospital,12.880626,77.511666,77,67,6,13,Low,Rainy
H002,Apollo Hospital,13.003094,77.618144,89,35,2,21,Low,Foggy
H003,Sakra Hospital,13.046553,77.638349,60,30,0,18,High,Stormy
H001,Manipal Hospital,12.878408,77.542122,85,28,5,9,Medium,Stormy
H003,Sakra Hospital,12.979605,77.652262,87,12,10,13,Low,Rainy
H002,Apollo Hospital,12.961043,77.69157,49,37,2,17,High,Rainy
H002,Apollo Hospital,12.90441,77.50456,69,67,8,26,Medium,Stormy
H002,Apollo Hospital,13.041084,77.7355,38,34,4,16,Medium,Clear
H003,Sakra Hospital,13.06573,77.791834,98,95,0,12,Critical,Clear
H001,Manipal Hospital,13.068821,77.688231,87,17,7,21,Medium,Rainy
H001,Manipal Hospital,12.985096,77.567039,32,20,3,9,High,Foggy
H003,Sakra Hospital,12.936395,77.690037,22,3,10,24,Medium,Stormy
H001,Manipal Hospital,13.077425,77.616154,37,34,7,22,Low,Foggy
H002,Apollo Hospital,13.073072,77.645762,56,48,1,13,Low,Clear
H003,Sakra Hospital,13.075493,77.592635,47,3,0,9,High,Foggy
H003,Sakra Hospital,12.900287,77.697177,82,79,1,17,Low,Foggy
H003,Sakra Hospital,12.985029,77.551475,20,7,4,12,Medium,Clear
H002,Apollo Hospital,12.896247,77.523911,55,45,2,9,Low,Rainy
H001,Manipal Hospital,13.079802,77.739953,98,69,2,14,Low,Clear
H001,Manipal Hospital,12.93512,77.619427,99,73,2,26,Low,Rainy
H003,Sakra Hospital,12.941933,77.501391,42,29,5,23,Medium,Stormy
H001,Manipal Hospital,12.834519,77.592433,95,34,10,21,Medium,Rainy
H001,Manipal Hospital,13.02144,77.656585,32,28,1,15,Low,Clear
H001,Manipal Hospital,13.082662,77.777141,29,26,4,23,Low,Rainy
H002,Apollo Hospital,12.958308,77.56518,93,92,8,22,Low,Rainy
H001,Manipal Hospital,12.939173,77.788324,73,6,5,27,Low,Stormy
H002,Apollo Hospital,12.934951,77.776315,64,30,5,24,High,Stormy
H001,Manipal Hospital,13.080611,77.603118,51,51,4,13,Low,Foggy
H002,Apollo Hospital,12.997168,77.581243,52,6,4,12,Medium,Clear
H002,Apollo Hospital,12.846563,77.709354,99,93,0,15,High,Clear
H001,Manipal Hospital,13.041964,77.727473,97,97,1,14,Medium,Stormy
H002,Apollo Hospital,12.806336,77.686453,48,3,9,29,High,Clear
H001,Manipal Hospital,12.958254,77.73036,86,83,10,27,Low,Clear
H002,Apollo Hospital,12.830679,77.769094,41,29,6,16,Medium,Foggy
H003,Sakra Hospital,13.040143,77.532196,79,73,4,21,Low,Clear
H003,Sakra Hospital,12.956436,77.762281,100,8,4,20,Low,Stormy
H001,Manipal Hospital,12.95904,77.741858,43,3,1,6,Medium,Foggy
H001,Manipal Hospital,12.911922,77.533689,71,50,8,20,Low,Rainy
H001,Manipal Hospital,13.061657,77.576821,67,6,1,12,Low,Stormy
H003,Sakra Hospital,12.998125,77.796541,42,14,5,16,Low,Clear
H003,Sakra Hospital,12.933497,77.783725,90,37,9,28,Medium,Clear
H002,Apollo Hospital,12.895815,77.642441,66,52,1,3,Medium,Clear
H001,Manipal Hospital,12.884688,77.5964,84,41,4,25,Medium,Foggy
H002,Apollo Hospital,12.872845,77.516946,93,9,0,2,Low,Rainy
H003,Sakra Hospital,12.945015,77.565794,64,50,6,17,Low,Clear
H002,Apollo Hospital,12.960205,77.516204,37,12,5,25,Low,Foggy
H002,Apollo Hospital,12.828579,77.684324,33,12,7,19,Low,Stormy
H002,Apollo Hospital,12.833306,77.587109,80,28,6,30,Medium,Clear
H002,Apollo Hospital,12.946197,77.5434,25,18,6,16,Medium,Clear
H003,Sakra Hospital,12.976484,77.635829,77,58,7,25,Medium,Rainy
H003,Sakra Hospital,12.801297,77.655556,28,23,6,17,Low,Clear
H001,Manipal Hospital,12.930379,77.593438,50,10,3,22,Low,Clear
H003,Sakra Hospital,12.991465,77.550734,50,12,9,25,Low,Rainy
H003,Sakra Hospital,12.903127,77.602326,98,4,2,21,Medium,Clear
H001,Manipal Hospital,12.943395,77.778644,66,52,4,24,Medium,Rainy
H001,Manipal Hospital,13.089964,77.751466,61,53,3,24,High,Rainy
H003,Sakra Hospital,12.896566,77.658316,97,61,0,7,Medium,Foggy
H001,Manipal Hospital,12.961521,77.699606,88,38,6,22,High,Foggy
H003,Sakra Hospital,12.982785,77.769667,97,74,9,27,Low,Stormy
H002,Apollo Hospital,13.07229,77.530695,53,41,3,16,Medium,Clear
H002,Apollo Hospital,12.853827,77.734999,89,32,10,24,Low,Rainy
H003,Sakra Hospital,12.84086,77.584479,65,46,9,22,Low,Clear
H003,Sakra Hospital,13.016982,77.535988,68,54,1,15,Low,Stormy
H001,Manipal Hospital,12.890831,77.592618,64,42,8,25,Medium,Rainy
H002,Apollo Hospital,13.066123,77.701611,54,32,7,18,Low,Foggy
H003,Sakra Hospital,12.973424,77.646061,56,51,1,13,Low,Clear
H001,Manipal Hospital,12.956811,77.590474,46,21,9,24,High,Clear
H001,Manipal Hospital,13.023519,77.516811,36,14,0,16,Low,Rainy
H001,Manipal Hospital,12.99064,77.520011,53,39,5,17,Low,Stormy
H003,Sakra Hospital,12.889901,77.795833,57,24,9,28,High,Clear
H001,Manipal Hospital,12.958848,77.531381,56,44,5,20,Low,Rainy
H002,Apollo Hospital,12.942463,77.517648,32,11,9,22,High,Stormy
H003,Sakra Hospital,12.974992,77.620711,33,30,7,14,Low,Clear
H002,Apollo Hospital,12.829903,77.606051,48,20,0,15,Low,Foggy
H003,Sakra Hospital,12.939141,77.750754,22,1,0,10,Medium,Stormy
H001,Manipal Hospital,12.839831,77.550223,78,1,0,23,Low,Stormy
H003,Sakra Hospital,12.923603,77.716904,27,0,0,23,Medium,Foggy
H001,Manipal Hospital,12.928757,77.685322,68,1,10,25,Low,Stormy
H001,Manipal Hospital,12.867623,77.77628,74,70,4,29,High,Rainy
H002,Apollo Hospital,12.940472,77.634452,80,13,10,30,High,Stormy
H001,Manipal Hospital,12.96682,77.575396,96,67,1,15,Low,Foggy
H001,Manipal Hospital,13.097308,77.733384,70,31,8,24,Low,Rainy
H003,Sakra Hospital,12.871479,77.521298,30,16,8,19,High,Stormy
H003,Sakra Hospital,12.919164,77.680899,78,29,6,7,High,Stormy
H003,Sakra Hospital,12.824753,77.642915,29,4,0,16,Medium,Stormy
H002,Apollo Hospital,12.948885,77.690389,79,4,9,22,Medium,Rainy
H001,Manipal Hospital,13.021775,77.773893,91,63,4,22,Low,Foggy
H003,Sakra Hospital,12.813553,77.549339,77,34,7,20,Low,Stormy
H002,Apollo Hospital,12.952561,77.63446,66,41,8,24,Low,Rainy
H001,Manipal Hospital,12.99185,77.744184,54,48,0,8,Medium,Clear
H001,Manipal Hospital,12.831578,77.628073,73,17,0,16,Medium,Stormy
